order_number,order_date,financial_status,fulfillment_status,country,province,city,customer_ref,product_title,product_type,vendor,sku,variant_title,quantity,unit_price,line_discount,line_total,order_total,currency,source_name
#3242,2026-04-16,paid,fulfilled,Spain,Galicia,Vigo,cust_00503,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-01,,1,32.28,0,32.28,181.89,EUR,web
#3242,2026-04-16,paid,fulfilled,Spain,Galicia,Vigo,cust_00503,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-02,Natural,1,23.35,0,23.35,181.89,EUR,web
#3242,2026-04-16,paid,fulfilled,Spain,Galicia,Vigo,cust_00503,Linen Reading Light,Lighting,Lumen Co,SKU-0036-03,,2,30.35,0,60.7,181.89,EUR,web
#3242,2026-04-16,paid,fulfilled,Spain,Galicia,Vigo,cust_00503,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-04,,1,33.99,0,33.99,181.89,EUR,web
#2859,2026-02-20,paid,fulfilled,Germany,Berlin,Berlin,cust_00887,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-01,,2,23.39,0,46.78,56.6,EUR,web
#1025,2025-08-04,paid,fulfilled,France,Occitanie,Montpellier,cust_00861,Oak Storage Jar,Kitchen,Aurora Kitchen,SKU-0016-01,Medium,2,23.74,8.89,38.59,329.53,EUR,web
#1025,2025-08-04,paid,fulfilled,France,Occitanie,Montpellier,cust_00861,Marble Bath Towel Set,Bath,Pure Bath,SKU-0057-02,,2,25.7,0,51.4,329.53,EUR,web
#1025,2025-08-04,paid,fulfilled,France,Occitanie,Montpellier,cust_00861,Bamboo Table Lamp,Lighting,Lumen Co,SKU-0037-03,,4,39.74,0,158.96,329.53,EUR,web
#1025,2025-08-04,paid,fulfilled,France,Occitanie,Montpellier,cust_00861,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-04,,1,23.39,0,23.39,329.53,EUR,web
#1458,2025-10-03,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00522,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-01,Charcoal,1,33.99,4.99,29,35.09,EUR,web
#2777,2026-02-07,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00998,Linen Reading Light,Lighting,Lumen Co,SKU-0036-01,Large,1,30.35,0,30.35,118.98,EUR,web
#2777,2026-02-07,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00998,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-02,,2,33.99,0,67.98,118.98,EUR,web
#3138,2026-04-02,paid,fulfilled,Spain,Madrid,Madrid,cust_00468,Oak Chef Knife,Kitchen,Aurora Kitchen,SKU-0011-01,,3,33.15,0,99.45,120.33,EUR,web
#2341,2025-12-17,paid,fulfilled,Germany,Bayern,München,cust_00438,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-01,Large,2,33.99,0,67.98,82.26,EUR,web
#2189,2025-12-07,refunded,fulfilled,Netherlands,Zuid-Holland,Den Haag,cust_00537,Oak Chef Knife,Kitchen,Aurora Kitchen,SKU-0011-01,Large,1,33.15,0,33.15,162.42,EUR,web
#2189,2025-12-07,refunded,fulfilled,Netherlands,Zuid-Holland,Den Haag,cust_00537,Oak Bath Towel Set,Bath,Pure Bath,SKU-0051-02,,4,25.27,0,101.08,162.42,EUR,web
#2921,2026-03-01,paid,fulfilled,Spain,Andalucía,Málaga,cust_00757,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-01,,2,32.28,0,64.56,78.12,EUR,web
#1343,2025-09-18,paid,fulfilled,Spain,Valencia,Valencia,cust_00099,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-01,Medium,1,33.99,5.74,28.25,34.18,EUR,web
#2324,2025-12-16,paid,fulfilled,Spain,Galicia,Vigo,cust_00573,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-01,,1,17.85,2.56,15.29,18.5,EUR,web
#3683,2026-06-14,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00021,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-01,,1,17.85,0,17.85,21.6,EUR,web
#2294,2025-12-14,paid,fulfilled,Spain,Cataluña,Barcelona,cust_01181,Stone Serving Platter,Kitchen,Aurora Kitchen,SKU-0010-01,,1,28.1,0,28.1,34,EUR,web
#3460,2026-05-15,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00479,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-01,,1,17.85,0,17.85,21.6,EUR,web
#3588,2026-05-31,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00039,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-01,,1,23.39,0,23.39,174.8,EUR,web
#3588,2026-05-31,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00039,Ceramic Shower Curtain,Bath,Pure Bath,SKU-0054-02,,2,32.3,0,64.6,174.8,EUR,web
#3588,2026-05-31,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00039,Ceramic Pillow Case Pair,Bedding,Nordic Sleep,SKU-0028-03,Large,1,43.58,4.96,38.62,174.8,EUR,web
#3588,2026-05-31,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00039,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-04,Small,1,17.85,0,17.85,174.8,EUR,web
#3606,2026-06-03,paid,fulfilled,Germany,Berlin,Berlin,cust_00352,Stone Robe,Bath,Pure Bath,SKU-0055-01,,1,27.66,0,27.66,55.07,EUR,web
#3606,2026-06-03,paid,fulfilled,Germany,Berlin,Berlin,cust_00352,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-02,,1,17.85,0,17.85,55.07,EUR,web
#3098,2026-03-25,paid,fulfilled,Italy,Lazio,Roma,cust_00247,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-01,,1,17.85,0,17.85,147.77,EUR,web
#3098,2026-03-25,paid,fulfilled,Italy,Lazio,Roma,cust_00247,Bamboo Bookend Pair,Decor,Casa Bonita,SKU-0047-02,,1,14.92,0,14.92,147.77,EUR,web
#3098,2026-03-25,paid,fulfilled,Italy,Lazio,Roma,cust_00247,Marble Cotton Sheet Set,Bedding,Nordic Sleep,SKU-0026-03,Natural,1,66.77,0,66.77,147.77,EUR,web
#3098,2026-03-25,paid,fulfilled,Italy,Lazio,Roma,cust_00247,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-04,,1,22.58,0,22.58,147.77,EUR,web
#3359,2026-05-03,paid,fulfilled,Spain,Cataluña,Girona,cust_00391,Terracotta Wall Sconce,Lighting,Lumen Co,SKU-0033-01,Medium,2,24.53,4.25,44.81,54.22,EUR,web
#3877,2026-07-11,paid,partial,Spain,Galicia,Vigo,cust_00452,Oak Storage Jar,Kitchen,Aurora Kitchen,SKU-0016-01,Large,2,23.74,0,47.48,154.54,EUR,web
#3877,2026-07-11,paid,partial,Spain,Galicia,Vigo,cust_00452,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0014-02,Medium,2,40.12,0,80.24,154.54,EUR,web
#3946,2026-07-22,paid,unfulfilled,France,Provence,Nice,cust_00102,Marble Bath Mat,Bath,Pure Bath,SKU-0052-01,Charcoal,1,31.82,0,31.82,38.5,EUR,web
#1625,2025-10-21,partially_refunded,fulfilled,France,Occitanie,Montpellier,cust_01125,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0002-01,,1,13.17,0,13.17,55.19,EUR,web
#1625,2025-10-21,partially_refunded,fulfilled,France,Occitanie,Montpellier,cust_01125,Brass Ceramic Vase,Decor,Casa Bonita,SKU-0049-02,,2,16.22,0,32.44,55.19,EUR,web
#3824,2026-07-03,paid,fulfilled,Spain,Andalucía,Sevilla,cust_00430,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-01,Small,1,17.85,0,17.85,49.85,EUR,web
#3824,2026-07-03,paid,fulfilled,Spain,Andalucía,Sevilla,cust_00430,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-02,,1,23.35,0,23.35,49.85,EUR,web
#1915,2025-11-15,paid,fulfilled,Italy,Lombardia,Milano,cust_00425,Marble Bath Mat,Bath,Pure Bath,SKU-0052-01,,1,31.82,0,31.82,38.5,EUR,web
#1680,2025-10-26,paid,fulfilled,France,Occitanie,Toulouse,cust_00364,Ceramic Shower Curtain,Bath,Pure Bath,SKU-0054-01,Medium,4,32.3,0,129.2,156.33,EUR,mobile
#1712,2025-10-29,paid,fulfilled,Spain,Valencia,Valencia,cust_00466,Marble Cotton Sheet Set,Bedding,Nordic Sleep,SKU-0026-01,Medium,1,66.77,0,66.77,80.79,EUR,mobile
#1118,2025-08-18,paid,fulfilled,Netherlands,Zuid-Holland,Rotterdam,cust_00525,Stone Espresso Mug,Kitchen,Aurora Kitchen,SKU-0015-01,,1,20.8,0,20.8,64.42,EUR,web
#1118,2025-08-18,paid,fulfilled,Netherlands,Zuid-Holland,Rotterdam,cust_00525,Brass Ceramic Vase,Decor,Casa Bonita,SKU-0049-02,,2,16.22,0,32.44,64.42,EUR,web
#1246,2025-09-06,paid,fulfilled,Portugal,Lisboa,Cascais,cust_00006,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0002-01,,1,13.17,0,13.17,15.94,EUR,web
#2158,2025-12-04,paid,fulfilled,Germany,Bayern,München,cust_00673,Linen Table Runner,Decor,Casa Bonita,SKU-0046-01,,1,22.74,3.39,19.35,168.18,EUR,pos
#2158,2025-12-04,paid,fulfilled,Germany,Bayern,München,cust_00673,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-02,,2,23.39,5.72,41.06,168.18,EUR,pos
#2158,2025-12-04,paid,fulfilled,Germany,Bayern,München,cust_00673,Linen Reading Light,Lighting,Lumen Co,SKU-0036-03,,1,30.35,5.32,25.03,168.18,EUR,pos
#2158,2025-12-04,paid,fulfilled,Germany,Bayern,München,cust_00673,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-04,,3,17.85,0,53.55,168.18,EUR,pos
#3207,2026-04-11,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00039,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-01,,1,22.58,4.36,18.22,22.05,EUR,web
#1677,2025-10-26,paid,fulfilled,Germany,Berlin,Berlin,cust_00828,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-01,,2,32.28,0,64.56,78.12,EUR,web
#2745,2026-01-31,paid,fulfilled,France,Provence,Marseille,cust_00295,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-01,,1,32.28,0,32.28,39.06,EUR,web
#3576,2026-05-29,paid,fulfilled,Spain,Cataluña,Barcelona,cust_00764,Linen Planter Pot,Outdoor,Terra Garden,SKU-0058-01,,1,32.68,0,32.68,93.79,EUR,mobile
#3576,2026-05-29,paid,fulfilled,Spain,Cataluña,Barcelona,cust_00764,Marble Bath Towel Set,Bath,Pure Bath,SKU-0057-02,Small,1,25.7,3.45,22.25,93.79,EUR,mobile
#3576,2026-05-29,paid,fulfilled,Spain,Cataluña,Barcelona,cust_00764,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-03,Charcoal,1,22.58,0,22.58,93.79,EUR,mobile
#3962,2026-07-24,paid,fulfilled,Spain,Valencia,Alicante,cust_00150,Marble Utensil Holder,Kitchen,Aurora Kitchen,SKU-0007-01,,1,17.14,0,17.14,170.72,EUR,web
#3962,2026-07-24,paid,fulfilled,Spain,Valencia,Alicante,cust_00150,Marble Cotton Sheet Set,Bedding,Nordic Sleep,SKU-0026-02,Medium,1,66.77,7.38,59.39,170.72,EUR,web
#3962,2026-07-24,paid,fulfilled,Spain,Valencia,Alicante,cust_00150,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-03,,2,32.28,0,64.56,170.72,EUR,web
#1109,2025-08-16,paid,fulfilled,Italy,Lombardia,Milano,cust_01096,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0012-01,Charcoal,1,15.09,0,15.09,18.26,EUR,mobile
#1671,2025-10-25,paid,fulfilled,Germany,Bayern,Nürnberg,cust_00532,Ceramic Cotton Sheet Set,Bedding,Nordic Sleep,SKU-0018-01,,1,49.14,0,49.14,152.62,EUR,web
#1671,2025-10-25,paid,fulfilled,Germany,Bayern,Nürnberg,cust_00532,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-02,Natural,3,23.35,5.84,64.21,152.62,EUR,web
#1671,2025-10-25,paid,fulfilled,Germany,Bayern,Nürnberg,cust_00532,Copper Wall Mirror,Decor,Casa Bonita,SKU-0040-03,Charcoal,1,15.19,2.41,12.78,152.62,EUR,web
#3464,2026-05-16,paid,fulfilled,Spain,Madrid,Alcalá de Henares,cust_00691,Brass Candle Holder,Lighting,Lumen Co,SKU-0034-01,,1,43.61,0,43.61,105.5,EUR,mobile
#3464,2026-05-16,paid,fulfilled,Spain,Madrid,Alcalá de Henares,cust_00691,Ceramic Pillow Case Pair,Bedding,Nordic Sleep,SKU-0028-02,,1,43.58,0,43.58,105.5,EUR,mobile
#3795,2026-06-29,paid,fulfilled,Spain,País Vasco,San Sebastián,cust_00115,Linen Reading Light,Lighting,Lumen Co,SKU-0036-01,Natural,2,30.35,4.36,56.34,68.17,EUR,web
#1639,2025-10-22,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00302,Brass Ceramic Vase,Decor,Casa Bonita,SKU-0049-01,,2,16.22,0,32.44,115.51,EUR,web
#1639,2025-10-22,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00302,Oak Chef Knife,Kitchen,Aurora Kitchen,SKU-0001-02,Charcoal,1,24.54,0,24.54,115.51,EUR,web
#1639,2025-10-22,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00302,Terracotta Pendant Light,Lighting,Lumen Co,SKU-0038-03,,1,38.48,0,38.48,115.51,EUR,web
#2919,2026-03-01,paid,fulfilled,France,Occitanie,Toulouse,cust_00287,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-01,Small,2,22.58,0,45.16,54.64,EUR,web
#3336,2026-04-29,paid,fulfilled,Germany,Hamburg,Hamburg,cust_01175,Walnut Mixing Bowl,Kitchen,Aurora Kitchen,SKU-0008-01,,2,38.08,0,76.16,152.41,EUR,web
#3336,2026-04-29,paid,fulfilled,Germany,Hamburg,Hamburg,cust_01175,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0012-02,,1,15.09,0.99,14.1,152.41,EUR,web
#3336,2026-04-29,paid,fulfilled,Germany,Hamburg,Hamburg,cust_01175,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-03,,2,17.85,0,35.7,152.41,EUR,web
#1402,2025-09-25,paid,fulfilled,Spain,Galicia,A Coruña,cust_00839,Walnut Linen Duvet,Bedding,Nordic Sleep,SKU-0017-01,,1,44.07,7.93,36.14,100.33,EUR,web
#1402,2025-09-25,paid,fulfilled,Spain,Galicia,A Coruña,cust_00839,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-02,,2,23.39,0,46.78,100.33,EUR,web
#2930,2026-03-02,paid,fulfilled,France,Île-de-France,Versailles,cust_00420,Bamboo Bookend Pair,Decor,Casa Bonita,SKU-0047-01,,1,14.92,0,14.92,136.68,EUR,pos
#2930,2026-03-02,paid,fulfilled,France,Île-de-France,Versailles,cust_00420,Linen Planter Pot,Outdoor,Terra Garden,SKU-0058-02,,3,32.68,0,98.04,136.68,EUR,pos
#3045,2026-03-17,paid,fulfilled,Spain,Cataluña,Barcelona,cust_00924,Brass Ceramic Vase,Decor,Casa Bonita,SKU-0049-01,Medium,1,16.22,0,16.22,38.01,EUR,web
#3045,2026-03-17,paid,fulfilled,Spain,Cataluña,Barcelona,cust_00924,Copper Wall Mirror,Decor,Casa Bonita,SKU-0040-02,Charcoal,1,15.19,0,15.19,38.01,EUR,web
#3403,2026-05-08,paid,fulfilled,Germany,Bayern,Nürnberg,cust_00559,Marble Bath Towel Set,Bath,Pure Bath,SKU-0057-01,Charcoal,1,25.7,0,25.7,185.41,EUR,web
#3403,2026-05-08,paid,fulfilled,Germany,Bayern,Nürnberg,cust_00559,Walnut Wool Throw,Bedding,Nordic Sleep,SKU-0027-02,,1,63.89,0,63.89,185.41,EUR,web
#3403,2026-05-08,paid,fulfilled,Germany,Bayern,Nürnberg,cust_00559,Marble Bath Mat,Bath,Pure Bath,SKU-0052-03,,2,31.82,0,63.64,185.41,EUR,web
#2120,2025-12-02,paid,fulfilled,Portugal,Lisboa,Cascais,cust_00761,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-01,Charcoal,1,33.99,0,33.99,70.82,EUR,mobile
#2120,2025-12-02,paid,fulfilled,Portugal,Lisboa,Cascais,cust_00761,Oak Chef Knife,Kitchen,Aurora Kitchen,SKU-0001-02,,1,24.54,0,24.54,70.82,EUR,mobile
#2528,2025-12-31,paid,fulfilled,Spain,Galicia,A Coruña,cust_00355,Bamboo Bookend Pair,Decor,Casa Bonita,SKU-0047-01,Natural,1,14.92,0,14.92,18.05,EUR,web
#3751,2026-06-23,paid,fulfilled,Spain,Galicia,A Coruña,cust_00077,Oak Chef Knife,Kitchen,Aurora Kitchen,SKU-0001-01,Natural,1,24.54,0,24.54,29.69,EUR,web
#1444,2025-10-01,paid,fulfilled,France,Occitanie,Toulouse,cust_01122,Linen Reading Light,Lighting,Lumen Co,SKU-0036-01,Large,2,30.35,0,60.7,101.7,EUR,web
#1444,2025-10-01,paid,fulfilled,France,Occitanie,Toulouse,cust_01122,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-02,,1,23.35,0,23.35,101.7,EUR,web
#1788,2025-11-06,paid,fulfilled,France,Provence,Nice,cust_00820,Oak Linen Duvet,Bedding,Nordic Sleep,SKU-0025-01,Charcoal,1,28.38,0,28.38,34.34,EUR,web
#2409,2025-12-22,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00394,Copper Scented Candle,Decor,Casa Bonita,SKU-0045-01,,1,8.24,0,8.24,9.97,EUR,web
#3975,2026-07-27,paid,partial,Netherlands,Noord-Holland,Haarlem,cust_00128,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-01,,2,33.99,0,67.98,103.85,EUR,web
#3975,2026-07-27,paid,partial,Netherlands,Noord-Holland,Haarlem,cust_00128,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-02,,1,17.85,0,17.85,103.85,EUR,web
#1697,2025-10-28,paid,fulfilled,Spain,Andalucía,Málaga,cust_00397,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-01,Charcoal,1,22.58,4.26,18.32,22.17,EUR,web
#1684,2025-10-26,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00822,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0002-01,Natural,1,13.17,0,13.17,15.94,EUR,web
#2962,2026-03-06,paid,fulfilled,Spain,Madrid,Madrid,cust_00320,Ceramic Weighted Blanket,Bedding,Nordic Sleep,SKU-0023-01,Medium,4,19.09,0,76.36,92.4,EUR,web
#1256,2025-09-07,paid,fulfilled,France,Provence,Marseille,cust_01176,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-01,,1,23.35,0,23.35,28.25,EUR,web
#2093,2025-11-30,paid,fulfilled,Spain,Madrid,Alcalá de Henares,cust_00303,Stone Robe,Bath,Pure Bath,SKU-0055-01,,1,27.66,0,27.66,33.47,EUR,web
#3741,2026-06-22,paid,fulfilled,Spain,Valencia,Valencia,cust_00931,Brass Candle Holder,Lighting,Lumen Co,SKU-0034-01,Medium,2,43.61,0,87.22,105.54,EUR,web
#1931,2025-11-16,paid,fulfilled,Spain,Madrid,Madrid,cust_00026,Walnut Ceramic Bowl Set,Kitchen,Aurora Kitchen,SKU-0013-01,,2,41.03,0,82.06,231.47,EUR,web
#1931,2025-11-16,paid,fulfilled,Spain,Madrid,Madrid,cust_00026,Terracotta Pendant Light,Lighting,Lumen Co,SKU-0038-02,,2,38.48,0,76.96,231.47,EUR,web
#1931,2025-11-16,paid,fulfilled,Spain,Madrid,Madrid,cust_00026,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-03,Large,1,32.28,0,32.28,231.47,EUR,web
#2173,2025-12-05,paid,fulfilled,Spain,Galicia,A Coruña,cust_00042,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-01,,2,32.28,0,64.56,78.12,EUR,mobile
#2452,2025-12-25,paid,fulfilled,Spain,Valencia,Alicante,cust_00870,Bamboo Garden Lantern,Outdoor,Terra Garden,SKU-0059-01,,1,40.04,0,40.04,91.65,EUR,web
#2452,2025-12-25,paid,fulfilled,Spain,Valencia,Alicante,cust_00870,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-02,,2,17.85,0,35.7,91.65,EUR,web
#1044,2025-08-07,paid,fulfilled,Portugal,Lisboa,Lisboa,cust_01056,Marble Bath Mat,Bath,Pure Bath,SKU-0052-01,,2,31.82,0,63.64,77,EUR,web
#1847,2025-11-10,paid,fulfilled,France,Île-de-France,Versailles,cust_00379,Linen Reading Light,Lighting,Lumen Co,SKU-0036-01,,1,30.35,0,30.35,51.38,EUR,web
#1847,2025-11-10,paid,fulfilled,France,Île-de-France,Versailles,cust_00379,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0012-02,,1,15.09,2.98,12.11,51.38,EUR,web
#2262,2025-12-12,paid,fulfilled,France,Provence,Marseille,cust_01176,Stone Serving Platter,Kitchen,Aurora Kitchen,SKU-0010-01,,1,28.1,0,28.1,34,EUR,web
#3670,2026-06-12,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00816,Copper Scented Candle,Decor,Casa Bonita,SKU-0045-01,Small,3,8.24,0,24.72,58.16,EUR,web
#3670,2026-06-12,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00816,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-02,,1,23.35,0,23.35,58.16,EUR,web
#1797,2025-11-07,paid,fulfilled,Spain,País Vasco,Bilbao,cust_00339,Marble Bath Mat,Bath,Pure Bath,SKU-0052-01,,1,31.82,0,31.82,110,EUR,web
#1797,2025-11-07,paid,fulfilled,Spain,País Vasco,Bilbao,cust_00339,Terracotta Woven Basket,Decor,Casa Bonita,SKU-0043-02,,2,17.85,0,35.7,110,EUR,web
#1797,2025-11-07,paid,fulfilled,Spain,País Vasco,Bilbao,cust_00339,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-03,,1,23.39,0,23.39,110,EUR,web
#3909,2026-07-15,paid,unfulfilled,Spain,Andalucía,Sevilla,cust_00255,Bamboo Table Lamp,Lighting,Lumen Co,SKU-0037-01,,2,39.74,0,79.48,96.17,EUR,web
#3140,2026-04-02,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00822,Bamboo Table Lamp,Lighting,Lumen Co,SKU-0037-01,,2,39.74,0,79.48,156.96,EUR,web
#3140,2026-04-02,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00822,Marble Bath Towel Set,Bath,Pure Bath,SKU-0057-02,,1,25.7,0,25.7,156.96,EUR,web
#3140,2026-04-02,paid,fulfilled,Germany,Hamburg,Hamburg,cust_00822,Oak Chef Knife,Kitchen,Aurora Kitchen,SKU-0001-03,,1,24.54,0,24.54,156.96,EUR,web
#3559,2026-05-27,paid,fulfilled,France,Occitanie,Toulouse,cust_00894,Brass Ceramic Vase,Decor,Casa Bonita,SKU-0049-01,,1,16.22,0,16.22,19.63,EUR,web
#2122,2025-12-02,paid,fulfilled,France,Occitanie,Montpellier,cust_01011,Stone Quilted Bedspread,Bedding,Nordic Sleep,SKU-0029-01,,1,33.99,0,33.99,59.18,EUR,web
#2122,2025-12-02,paid,fulfilled,France,Occitanie,Montpellier,cust_01011,Bamboo Bookend Pair,Decor,Casa Bonita,SKU-0047-02,,1,14.92,0,14.92,59.18,EUR,web
#3858,2026-07-08,paid,fulfilled,Portugal,Lisboa,Cascais,cust_00625,Terracotta Outdoor Cushion,Outdoor,Terra Garden,SKU-0060-01,Charcoal,1,23.39,0,23.39,28.3,EUR,web
#2076,2025-11-29,paid,fulfilled,France,Occitanie,Montpellier,cust_00652,Copper Wall Mirror,Decor,Casa Bonita,SKU-0040-01,Small,1,15.19,0,15.19,18.38,EUR,mobile
#2969,2026-03-07,refunded,fulfilled,Netherlands,Noord-Holland,Haarlem,cust_00017,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-01,,2,32.28,0,64.56,78.12,EUR,web
#2140,2025-12-03,paid,fulfilled,Germany,Berlin,Berlin,cust_00864,Copper Scented Candle,Decor,Casa Bonita,SKU-0045-01,Charcoal,1,8.24,0,8.24,9.97,EUR,web
#3054,2026-03-19,paid,fulfilled,Germany,Bayern,München,cust_00673,Bamboo Floor Lamp,Lighting,Lumen Co,SKU-0032-01,Natural,2,46.35,0,92.7,255.48,EUR,web
#3054,2026-03-19,paid,fulfilled,Germany,Bayern,München,cust_00673,Stone Wool Throw,Bedding,Nordic Sleep,SKU-0019-02,,3,39.48,0,118.44,255.48,EUR,web
#1984,2025-11-21,paid,fulfilled,Italy,Lazio,Roma,cust_00560,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-01,,1,22.58,1.82,20.76,25.12,EUR,web
#1455,2025-10-03,paid,fulfilled,Spain,Galicia,A Coruña,cust_00895,Copper Table Lamp,Lighting,Lumen Co,SKU-0030-01,,1,31.58,0,31.58,95.55,EUR,web
#1455,2025-10-03,paid,fulfilled,Spain,Galicia,A Coruña,cust_00895,Brass Floor Lamp,Lighting,Lumen Co,SKU-0039-02,,1,57.5,10.11,47.39,95.55,EUR,web
#3075,2026-03-21,paid,fulfilled,Spain,Andalucía,Málaga,cust_00411,Terracotta Pendant Light,Lighting,Lumen Co,SKU-0038-01,Medium,2,38.48,0,76.96,93.12,EUR,web
#1391,2025-09-24,paid,fulfilled,France,Île-de-France,Versailles,cust_00304,Ceramic Cast Iron Pan,Kitchen,Aurora Kitchen,SKU-0004-01,,1,22.58,0,22.58,27.32,EUR,web
#1765,2025-11-04,paid,fulfilled,Germany,Berlin,Berlin,cust_00828,Walnut Ceramic Bowl Set,Kitchen,Aurora Kitchen,SKU-0003-01,Charcoal,1,44.02,0,44.02,53.26,EUR,web
#1225,2025-09-02,paid,fulfilled,France,Occitanie,Montpellier,cust_00548,Oak Chef Knife,Kitchen,Aurora Kitchen,SKU-0001-01,,2,24.54,0,49.08,59.39,EUR,web
#3492,2026-05-19,paid,fulfilled,France,Provence,Marseille,cust_00906,Brass Wall Art Print,Decor,Casa Bonita,SKU-0044-01,,1,23.35,0,23.35,144.87,EUR,web
#3492,2026-05-19,paid,fulfilled,France,Provence,Marseille,cust_00906,Bamboo Picture Frame,Decor,Casa Bonita,SKU-0042-02,Large,2,32.28,0,64.56,144.87,EUR,web
#3492,2026-05-19,paid,fulfilled,France,Provence,Marseille,cust_00906,Marble Bath Mat,Bath,Pure Bath,SKU-0052-03,,1,31.82,0,31.82,144.87,EUR,web
#3396,2026-05-07,paid,fulfilled,Italy,Lazio,Roma,cust_00578,Stone Espresso Mug,Kitchen,Aurora Kitchen,SKU-0005-01,Charcoal,1,17.01,0,17.01,54.67,EUR,web
#3396,2026-05-07,paid,fulfilled,Italy,Lazio,Roma,cust_00578,Marble Utensil Holder,Kitchen,Aurora Kitchen,SKU-0007-02,,2,17.14,6.11,28.17,54.67,EUR,web
#3303,2026-04-25,paid,fulfilled,Spain,Galicia,A Coruña,cust_00227,Marble Cutting Board,Kitchen,Aurora Kitchen,SKU-0012-01,,2,15.09,0,30.18,36.52,EUR,web
#2394,2025-12-21,partially_refunded,fulfilled,Italy,Lombardia,Milano,cust_00694,Linen Reading Light,Lighting,Lumen Co,SKU-0036-01,,1,30.35,0,30.35,36.72,EUR,web
